candidate_id,gender,ethnicity,age,education_level,years_experience,skills_score,interview_score,university_rank,employment_gap,hired
390,Female,African_American,30,Masters,8.5,88.2,84.2,1,0,0
391,Male,Caucasian,37,Bachelors,19.0,88.3,73.9,1,0,1
392,Male,Caucasian,25,Bachelors,6.6,99.0,99.7,3,0,0
393,Male,African_American,26,Masters,6.9,61.0,71.6,2,0,0
394,Female,Caucasian,31,Masters,9.9,46.7,68.3,2,0,0
395,Male,Caucasian,21,Bachelors,2.8,73.8,47.3,2,0,0
396,Male,Caucasian,36,Masters,14.9,85.0,79.9,1,0,1
397,Female,Caucasian,25,Bachelors,5.6,43.1,74.0,2,0,0
398,Male,Caucasian,28,Bachelors,9.3,62.5,69.7,3,0,0
399,Male,Asian,30,PhD,13.1,59.4,73.0,3,0,1
400,Male,Caucasian,31,PhD,10.1,79.1,72.9,2,0,0
401,Male,Asian,29,Bachelors,7.4,73.0,70.4,2,0,1
402,Female,Caucasian,31,PhD,13.2,57.1,77.2,3,0,1
403,Female,Caucasian,31,Masters,13.4,69.5,59.2,2,0,0
404,Male,Caucasian,28,Bachelors,6.0,59.6,52.6,1,0,0
405,Female,Caucasian,26,Bachelors,2.7,61.7,57.2,2,0,1
406,Female,Asian,38,Bachelors,20.0,46.3,54.7,2,1,0
407,Male,Caucasian,21,Bachelors,0.0,72.5,49.6,3,0,1
408,Female,Caucasian,30,PhD,5.3,56.8,69.0,2,1,0
409,Male,Caucasian,28,Bachelors,6.6,83.5,73.0,1,0,1
410,Female,Hispanic,34,Bachelors,13.2,62.4,73.6,2,1,0
411,Male,Caucasian,22,Bachelors,0.0,71.6,43.0,3,1,0
412,Male,Asian,28,Bachelors,7.5,93.0,90.4,2,0,1
413,Male,Caucasian,30,Masters,9.6,79.5,88.8,2,0,1
414,Female,Caucasian,38,Bachelors,15.9,62.4,68.6,3,0,0
415,Male,Asian,33,Bachelors,16.7,62.4,63.7,3,0,0
416,Male,Caucasian,23,Bachelors,3.0,59.1,71.9,1,0,1
417,Male,Caucasian,28,Masters,9.6,73.6,84.7,2,0,1
418,Female,African_American,37,Masters,12.7,66.7,72.0,2,1,0
419,Male,Caucasian,23,Masters,0.0,49.6,63.5,3,0,0
420,Female,Caucasian,30,Bachelors,10.1,49.5,76.1,1,0,0
421,Male,Caucasian,31,Bachelors,14.3,67.8,75.4,2,0,1
422,Male,Caucasian,28,Masters,4.7,60.2,52.5,2,0,1
423,Male,Hispanic,49,Masters,28.3,70.6,83.0,3,0,0
424,Male,Caucasian,28,Bachelors,4.2,76.9,69.8,1,0,1
425,Male,African_American,34,Masters,11.3,68.4,67.0,1,0,0
426,Female,Asian,26,Bachelors,5.4,69.9,68.7,3,0,0
427,Male,African_American,34,Bachelors,11.9,62.4,74.9,2,0,1
428,Female,Hispanic,37,PhD,13.0,62.1,84.1,2,0,0
429,Male,African_American,27,Bachelors,2.9,57.0,60.6,1,0,0
430,Female,Asian,31,PhD,5.7,66.4,86.3,3,1,0
431,Female,Caucasian,25,Masters,5.1,68.2,68.5,2,0,0
432,Female,Caucasian,24,PhD,4.4,51.6,74.2,3,1,0
433,Female,Asian,38,Bachelors,18.4,60.7,64.8,3,1,0
434,Female,Caucasian,27,Masters,3.9,66.7,59.8,3,1,0
435,Male,Asian,21,Masters,2.3,73.7,92.6,2,1,0
436,Male,Caucasian,42,Bachelors,22.6,78.6,65.2,1,0,1
437,Male,Hispanic,26,Bachelors,5.0,60.6,54.5,2,0,0
438,Male,Caucasian,29,Bachelors,7.6,84.4,60.3,2,0,1
439,Female,African_American,42,Bachelors,19.5,69.5,82.4,1,0,0
440,Male,Caucasian,30,PhD,9.4,65.1,82.8,3,0,0
441,Female,Caucasian,30,Bachelors,12.7,52.3,62.2,2,1,1
442,Male,Hispanic,23,Masters,4.6,61.6,51.1,2,0,0
443,Female,Hispanic,21,Bachelors,0.0,43.6,52.9,3,1,0
444,Male,Asian,30,Bachelors,10.2,72.7,65.4,3,0,1
445,Male,African_American,33,PhD,9.5,85.4,63.6,1,1,1
446,Female,Caucasian,33,Bachelors,13.7,85.7,70.3,2,0,0
447,Female,Hispanic,28,Bachelors,5.1,48.5,61.7,3,0,0
448,Male,Caucasian,31,Bachelors,11.6,84.7,68.3,3,1,0
449,Male,Caucasian,21,Bachelors,6.8,75.6,74.1,1,0,1
450,Male,Caucasian,34,Bachelors,11.7,43.4,31.6,1,0,0
451,Male,Caucasian,32,Masters,17.7,70.2,87.8,3,0,1
452,Female,Caucasian,44,Bachelors,24.1,61.4,58.1,3,1,0
453,Female,Asian,31,Masters,8.3,78.4,82.6,2,0,0
454,Male,Caucasian,25,Masters,2.2,63.2,66.0,1,0,1
455,Male,African_American,31,Bachelors,15.4,77.3,76.3,2,0,0
456,Male,Caucasian,29,Bachelors,9.1,73.1,55.6,2,0,0
457,Female,Caucasian,34,Bachelors,11.7,48.4,46.5,1,0,0
458,Male,Asian,31,Masters,9.5,62.8,54.7,2,0,0
459,Female,Caucasian,23,Bachelors,3.0,87.1,77.2,3,0,0
460,Male,Caucasian,21,Bachelors,0.0,72.2,84.6,2,0,0
461,Male,Asian,33,Bachelors,12.8,81.8,79.2,2,0,1
462,Male,Caucasian,40,Bachelors,23.1,85.6,65.3,1,0,1
463,Female,Caucasian,32,Masters,8.4,61.4,63.8,2,0,0
464,Male,Asian,36,Bachelors,16.5,53.3,57.3,3,0,0
465,Male,Caucasian,38,Bachelors,16.8,59.5,57.5,2,0,1
466,Female,Hispanic,33,Bachelors,10.9,81.6,73.7,2,1,0
467,Male,Hispanic,26,Masters,7.5,72.0,77.8,3,1,0
468,Female,Caucasian,32,Masters,7.6,44.7,44.9,1,0,0
469,Male,Caucasian,39,Bachelors,12.6,85.3,71.8,1,1,0
470,Male,Caucasian,34,Bachelors,13.5,51.3,69.0,1,0,1
471,Male,Asian,36,Masters,14.7,59.3,67.2,3,0,1
472,Male,Caucasian,28,Bachelors,3.9,75.6,85.9,2,0,0
473,Male,African_American,30,Bachelors,5.1,100.0,100.0,2,0,0
474,Male,Caucasian,30,Bachelors,13.4,85.1,59.5,1,1,0
475,Male,Asian,31,Bachelors,11.1,63.7,67.5,3,0,0
476,Male,Caucasian,39,Bachelors,18.0,74.9,64.1,1,0,0
477,Male,Caucasian,21,Bachelors,5.0,86.5,62.2,1,0,1
478,Male,Caucasian,31,Bachelors,12.4,93.0,70.7,3,0,1
479,Male,Caucasian,30,Bachelors,13.1,71.3,64.6,3,0,1
480,Male,Other,22,Bachelors,0.0,67.2,62.4,1,0,0
481,Male,Caucasian,35,Bachelors,11.2,63.7,56.8,1,0,0
482,Male,Caucasian,26,Bachelors,6.4,83.1,74.5,2,0,1
483,Male,Caucasian,29,Masters,9.0,87.8,100.0,1,0,1
484,Male,Caucasian,43,Masters,24.9,49.3,35.4,2,0,1
485,Male,Hispanic,38,PhD,13.2,64.8,78.3,3,1,0
486,Male,African_American,35,Bachelors,15.6,54.2,58.6,2,1,0
487,Male,Hispanic,33,Bachelors,14.3,72.0,63.3,2,1,0
488,Male,Caucasian,30,Bachelors,11.2,58.4,36.9,2,0,0
489,Male,Caucasian,44,Masters,22.1,57.3,69.7,3,0,0
490,Male,Asian,36,Bachelors,16.2,84.6,58.2,3,0,1
491,Female,Caucasian,26,Bachelors,3.2,65.0,74.7,2,0,0
492,Male,Asian,22,Masters,0.3,69.2,88.0,3,0,1
493,Male,Caucasian,35,Bachelors,11.6,80.1,57.7,2,1,0
494,Male,Caucasian,31,Bachelors,8.3,87.1,90.9,1,0,0
495,Female,Hispanic,22,Bachelors,0.4,57.3,60.8,2,0,1
496,Male,Caucasian,34,Masters,11.9,69.3,42.0,1,0,1
497,Male,African_American,29,Masters,6.3,64.9,50.2,1,0,0
498,Male,Caucasian,34,Bachelors,10.0,88.6,79.9,2,1,1
499,Male,Caucasian,34,Masters,17.5,73.6,74.3,1,0,1
500,Male,Caucasian,27,Bachelors,4.8,70.7,48.9,1,0,0
501,Female,Caucasian,35,Bachelors,14.8,72.3,69.1,3,0,0
502,Female,Caucasian,28,Masters,3.0,91.0,88.9,1,0,1
503,Female,Caucasian,28,Masters,10.1,68.2,78.5,2,1,0
504,Male,Asian,28,PhD,7.4,66.5,60.6,3,0,1
505,Male,Hispanic,38,Masters,16.0,95.3,86.7,1,0,0
506,Female,Caucasian,29,Bachelors,7.0,84.5,88.3,2,0,0
507,Male,Caucasian,40,Bachelors,21.0,89.9,88.7,1,0,1
508,Female,Caucasian,43,Bachelors,15.2,60.7,73.1,3,0,0
509,Male,Hispanic,26,Bachelors,3.1,62.2,64.6,2,1,1
510,Male,Caucasian,21,Bachelors,0.0,50.7,55.8,3,0,0
511,Male,Caucasian,38,Bachelors,16.7,87.0,80.1,2,0,1
512,Female,Caucasian,29,Bachelors,13.8,68.2,57.3,2,1,0
513,Male,Caucasian,25,Masters,3.2,51.1,70.5,3,0,1
514,Male,Caucasian,27,Bachelors,8.3,90.1,60.2,1,0,1
515,Male,Caucasian,28,Bachelors,11.2,70.1,61.5,2,0,0
516,Male,Other,39,Masters,19.5,67.2,65.5,3,1,0
517,Male,Caucasian,32,Masters,9.5,54.8,64.8,2,0,0
518,Female,Caucasian,39,Bachelors,15.0,73.6,77.4,2,0,0
519,Male,Caucasian,34,Masters,14.7,81.0,91.4,1,1,1
520,Female,Caucasian,29,Masters,11.8,66.6,66.6,3,0,0
521,Female,Caucasian,28,Masters,8.3,61.8,54.4,2,0,0
522,Male,Caucasian,35,Bachelors,16.8,100.0,82.3,2,0,1
523,Male,Caucasian,36,Bachelors,21.0,58.9,57.6,3,0,1
524,Male,Asian,37,Masters,17.9,60.6,68.6,2,1,1
525,Male,Caucasian,29,Bachelors,5.5,83.7,62.2,3,0,1
526,Male,African_American,32,Masters,11.1,56.8,58.1,1,0,0
527,Female,Caucasian,35,Masters,17.2,53.1,77.7,1,0,0
528,Female,Caucasian,29,Masters,7.4,81.9,76.2,2,1,0
529,Female,African_American,24,PhD,6.5,70.6,55.2,2,0,0
530,Male,Hispanic,26,Bachelors,4.8,76.3,66.9,2,1,0
531,Female,Caucasian,29,PhD,8.8,69.6,40.5,2,0,0
532,Female,Hispanic,35,Masters,13.2,53.7,57.8,3,1,0
533,Male,Caucasian,39,Bachelors,18.4,71.2,87.9,3,0,0
534,Male,Caucasian,22,Masters,1.5,73.5,55.2,2,0,0
535,Male,Hispanic,27,Masters,2.3,81.0,56.1,2,0,0
536,Male,Asian,29,PhD,7.0,75.5,62.7,3,0,1
537,Male,Caucasian,36,Bachelors,12.2,62.4,74.4,2,0,0
538,Male,Asian,28,Bachelors,6.1,80.3,93.6,3,0,0
539,Male,Caucasian,28,Masters,5.2,52.7,63.4,1,0,0
540,Female,Caucasian,22,Bachelors,3.3,63.0,48.2,3,0,0
541,Female,African_American,34,Masters,15.4,47.9,55.1,1,0,0
542,Male,Caucasian,30,Bachelors,10.3,63.4,85.3,1,0,1
543,Female,Caucasian,27,Bachelors,3.1,92.2,76.0,1,0,0
544,Female,Caucasian,29,Bachelors,7.8,48.1,57.1,3,0,0
545,Male,Caucasian,38,Masters,13.9,63.9,67.0,1,0,0
546,Male,Caucasian,24,Bachelors,2.7,81.1,55.1,2,0,0
547,Male,African_American,26,Masters,6.5,63.9,76.1,2,0,1
548,Male,Asian,39,Masters,20.3,72.0,78.8,2,0,0
549,Female,Asian,31,Masters,11.1,81.3,49.8,2,1,0
550,Male,Caucasian,35,Bachelors,16.9,83.0,58.7,3,0,0
551,Male,Caucasian,34,Bachelors,13.6,68.4,55.0,3,0,0
552,Male,Caucasian,31,Masters,9.5,72.8,78.0,3,0,0
553,Male,Caucasian,29,Bachelors,10.0,81.4,64.8,2,0,0
554,Female,Caucasian,36,Bachelors,17.1,75.5,75.3,2,0,1
555,Male,Asian,39,PhD,16.8,70.3,65.5,1,0,0
556,Male,Hispanic,38,Bachelors,17.9,74.7,70.9,2,0,0
557,Male,Caucasian,23,Bachelors,1.3,79.2,78.5,3,0,0
558,Male,Caucasian,39,PhD,13.4,73.3,72.6,1,0,1
559,Male,Asian,29,Bachelors,9.0,62.1,62.9,1,1,1
560,Male,Caucasian,26,Bachelors,2.0,84.2,79.2,2,1,0
561,Male,African_American,30,Bachelors,9.8,73.8,72.2,2,0,1
562,Male,Caucasian,36,Masters,11.5,47.4,52.6,1,0,0
563,Female,Caucasian,35,Masters,12.3,56.5,54.9,3,1,0
564,Male,Caucasian,29,Masters,7.0,68.3,89.1,2,0,0
565,Male,African_American,36,PhD,17.8,67.4,60.8,3,0,0
566,Female,Caucasian,32,Bachelors,9.8,82.9,91.0,2,1,0
567,Female,Asian,27,Masters,3.5,100.0,75.8,2,1,0
568,Male,Caucasian,26,Bachelors,5.8,42.5,62.1,1,0,0
569,Male,Caucasian,34,PhD,12.5,78.5,93.6,1,0,1
570,Male,Hispanic,30,PhD,10.8,70.9,63.9,1,0,0
571,Male,Caucasian,22,Bachelors,0.0,72.2,60.7,1,0,1
572,Female,Caucasian,37,Masters,16.5,74.3,64.7,2,0,1
573,Male,Caucasian,28,Masters,12.7,76.4,70.8,2,0,0
574,Female,Hispanic,41,Bachelors,19.4,58.0,64.8,2,0,0
575,Female,Caucasian,22,Masters,1.4,67.6,65.7,1,0,0
576,Male,Caucasian,30,PhD,5.2,81.7,68.9,2,0,1
577,Female,Other,26,Bachelors,3.0,68.7,90.2,2,0,0
578,Male,Asian,25,Bachelors,5.1,72.5,66.5,1,0,1
579,Female,Hispanic,28,PhD,6.2,55.1,51.9,3,1,0
580,Male,Asian,43,Bachelors,23.4,100.0,94.0,2,0,1
581,Male,Asian,32,Bachelors,12.0,74.7,80.2,3,0,1
582,Male,Caucasian,26,Masters,2.0,84.4,92.4,1,0,0
583,Male,Caucasian,21,Masters,2.3,67.9,89.5,2,0,0
584,Male,Asian,21,Bachelors,0.0,72.5,73.0,1,0,0
585,Female,Asian,28,Bachelors,5.2,65.1,61.3,2,0,0
586,Male,African_American,27,Masters,6.5,45.1,31.0,3,0,0
587,Male,Caucasian,30,Bachelors,12.6,65.2,53.6,3,0,1
588,Male,Caucasian,21,Masters,0.0,64.9,67.2,2,0,0
589,Male,Caucasian,30,Masters,9.3,66.7,51.5,1,0,0
590,Male,Asian,38,Bachelors,17.4,56.1,40.8,3,0,0
591,Female,Caucasian,42,Masters,22.5,67.8,67.1,2,1,0
592,Male,Hispanic,21,Masters,2.7,88.2,86.8,2,0,1
593,Male,Caucasian,26,PhD,4.1,76.2,68.0,2,0,1
594,Male,Caucasian,25,Bachelors,6.3,59.1,72.3,2,0,0
595,Male,Caucasian,32,Bachelors,14.1,61.1,70.0,1,0,0
596,Male,Asian,23,Masters,6.1,65.1,78.6,2,0,1
597,Female,African_American,42,PhD,22.2,44.3,79.4,1,1,0
598,Male,Caucasian,31,PhD,10.4,78.5,100.0,2,0,1
599,Female,Caucasian,30,Bachelors,7.9,84.8,84.4,2,0,1
600,Male,Caucasian,41,Bachelors,16.6,67.0,60.3,1,0,0
601,Male,Caucasian,31,Bachelors,9.4,75.5,71.3,1,0,1
602,Female,Caucasian,34,Masters,13.3,61.6,81.8,2,0,0
603,Female,Hispanic,26,Masters,4.7,54.5,48.3,3,0,0
604,Female,African_American,22,Masters,2.4,65.2,82.2,2,1,0
605,Female,Caucasian,27,Bachelors,2.7,58.6,59.2,2,0,0
606,Female,Caucasian,45,PhD,23.6,56.7,62.9,1,0,0
607,Female,Caucasian,35,Bachelors,18.6,46.1,44.7,2,1,0
608,Male,Caucasian,33,Bachelors,14.3,75.3,54.5,2,0,1
609,Female,Caucasian,25,Bachelors,5.4,81.1,70.3,2,0,0
610,Male,Asian,37,Bachelors,16.9,79.2,88.2,2,0,1
611,Male,Caucasian,22,Masters,0.2,93.9,72.2,1,0,0
612,Male,Asian,21,Masters,0.0,61.2,82.0,2,0,0
613,Female,Caucasian,27,Bachelors,7.1,78.3,65.2,1,1,0
614,Female,Asian,44,Bachelors,17.4,48.4,42.8,3,0,0
615,Male,Asian,43,Bachelors,21.3,79.2,75.6,2,0,1
616,Female,Caucasian,28,Masters,7.0,88.6,85.9,2,0,1
617,Female,Caucasian,27,Bachelors,5.0,73.7,71.8,2,0,0
618,Male,Hispanic,21,Bachelors,5.0,91.6,81.2,3,0,0
619,Male,Asian,32,Bachelors,15.2,62.2,82.4,2,0,1
620,Male,Caucasian,32,Masters,13.4,72.8,70.2,1,0,0
621,Female,Caucasian,36,Bachelors,12.9,55.3,53.8,3,0,0
622,Male,Caucasian,37,Bachelors,20.4,75.0,56.7,1,0,1
623,Female,Asian,30,Bachelors,10.4,66.2,80.7,3,1,0
624,Male,Asian,35,Bachelors,11.8,70.3,62.6,1,0,0
625,Female,Caucasian,26,Bachelors,5.1,61.0,58.6,3,0,0
626,Male,Asian,34,Bachelors,15.2,63.6,76.6,3,0,1
627,Female,Asian,28,Masters,5.6,67.2,90.6,3,0,0
628,Male,Asian,34,Bachelors,13.3,67.9,69.4,3,0,0
629,Male,Caucasian,33,Bachelors,12.7,59.5,60.1,1,0,0
630,Female,Caucasian,31,PhD,7.5,42.5,52.3,2,0,0
631,Female,Caucasian,36,Bachelors,14.4,59.5,56.3,2,1,0
632,Female,Caucasian,21,Bachelors,0.0,49.2,51.8,2,0,0
633,Male,Caucasian,24,Bachelors,5.0,63.6,59.8,2,1,0
634,Male,Caucasian,29,Bachelors,5.9,69.0,77.9,2,0,1
635,Male,Caucasian,22,Bachelors,1.7,72.6,67.9,2,0,0
636,Male,Asian,28,Masters,3.8,61.3,79.0,2,0,0
637,Female,Caucasian,29,Bachelors,5.4,95.7,80.2,2,1,0
638,Female,Asian,40,Masters,16.3,46.3,50.1,2,0,0
639,Female,Caucasian,32,PhD,10.3,82.9,89.9,2,0,1
640,Female,Caucasian,38,Bachelors,17.4,65.1,65.1,1,0,0
641,Female,Caucasian,33,Masters,12.8,58.7,59.8,2,0,0
642,Female,Hispanic,28,Bachelors,2.9,70.3,68.1,3,0,0
643,Male,Hispanic,32,Bachelors,10.6,64.1,81.9,3,0,1
644,Male,Caucasian,36,Masters,13.3,64.0,67.9,2,0,0
645,Male,Asian,39,Bachelors,19.2,93.3,95.3,1,0,0
646,Female,Caucasian,30,PhD,8.4,38.7,47.5,2,1,0
647,Male,Caucasian,21,Bachelors,0.0,71.3,81.3,2,0,0
648,Male,Caucasian,21,Bachelors,0.0,77.0,74.2,1,0,0
649,Female,Caucasian,29,Bachelors,12.0,85.5,86.6,3,1,0
650,Male,Caucasian,21,Bachelors,0.0,69.3,78.7,1,0,0
651,Male,Hispanic,43,Bachelors,21.1,100.0,72.7,2,0,0
652,Female,Caucasian,35,Bachelors,14.2,77.1,72.3,2,0,1
653,Female,Caucasian,27,Bachelors,5.4,36.4,60.5,3,0,0
654,Male,Caucasian,24,Bachelors,1.2,55.6,73.0,2,0,1
655,Female,Caucasian,38,PhD,12.8,70.3,82.7,2,1,1
656,Male,Caucasian,24,Bachelors,1.4,59.6,63.0,2,0,0
657,Female,African_American,24,Bachelors,0.8,69.8,85.9,3,0,0
658,Male,Hispanic,26,Masters,8.9,64.1,56.4,3,0,1
659,Male,Caucasian,32,Masters,16.2,59.0,43.5,1,0,0
660,Male,Asian,35,Masters,13.9,57.5,57.3,2,0,0
661,Male,Caucasian,39,PhD,14.8,85.6,90.4,3,0,1
662,Female,Caucasian,38,Bachelors,18.7,40.9,38.5,2,1,0
663,Male,Caucasian,31,Bachelors,7.7,88.1,59.8,2,0,1
664,Male,Caucasian,38,Masters,15.7,88.5,57.0,2,0,1
665,Male,Caucasian,27,Bachelors,4.6,70.2,76.4,2,0,0
666,Female,Asian,21,Masters,0.0,44.4,36.0,2,0,0
667,Female,Caucasian,27,Bachelors,5.2,74.4,76.5,2,0,0
668,Female,Hispanic,26,PhD,2.0,56.4,56.1,3,1,0
669,Male,Asian,27,Masters,4.4,50.3,47.4,1,0,1
670,Male,Hispanic,25,Bachelors,6.3,94.8,69.2,2,0,1
671,Male,Asian,28,Bachelors,6.9,58.5,63.7,2,0,0
672,Male,Hispanic,35,PhD,14.3,50.9,47.9,1,0,0
673,Female,Caucasian,42,Masters,15.9,70.9,67.9,2,0,0
674,Female,Caucasian,21,Masters,2.2,66.3,70.3,3,0,0
675,Male,Caucasian,23,Masters,0.4,93.8,87.9,1,0,0
676,Male,Hispanic,26,Bachelors,7.6,65.1,76.0,2,0,0
677,Female,Caucasian,36,Bachelors,15.4,62.4,65.3,2,0,0
678,Male,Caucasian,30,Bachelors,7.7,78.9,59.8,2,0,0
679,Male,Asian,26,Masters,1.1,72.6,74.5,2,0,1
680,Male,Caucasian,36,Masters,20.0,77.5,79.5,3,0,1
681,Male,Hispanic,37,Bachelors,17.8,73.5,67.2,2,0,0
682,Male,Caucasian,31,PhD,12.0,76.6,67.7,1,0,0
683,Male,Caucasian,26,Bachelors,9.2,69.1,96.7,1,0,1
684,Male,Caucasian,33,Masters,12.5,85.3,60.4,2,0,1
685,Male,Caucasian,29,Bachelors,11.1,69.8,73.3,1,0,1
686,Male,Caucasian,29,Bachelors,6.9,85.0,88.3,1,0,1
687,Male,Caucasian,28,Bachelors,8.7,92.5,75.8,1,0,0
688,Female,Caucasian,37,Masters,14.6,58.4,59.1,2,0,0
689,Female,Asian,33,Masters,10.8,94.0,75.9,3,0,0
690,Male,Hispanic,38,Bachelors,17.2,60.7,62.4,3,0,0
691,Male,Caucasian,40,Bachelors,16.1,65.3,75.7,1,0,1
692,Female,Caucasian,34,Masters,13.8,74.2,67.4,3,0,0
693,Male,Caucasian,28,Bachelors,6.3,80.2,100.0,2,0,1
694,Male,Hispanic,38,Masters,12.4,70.9,62.6,3,0,0
695,Female,Asian,34,Bachelors,11.9,73.3,85.8,3,1,0
696,Male,Caucasian,48,Masters,26.2,77.8,78.3,3,0,1
697,Female,Caucasian,33,Masters,14.0,94.1,82.1,3,0,0
698,Male,Hispanic,36,Bachelors,15.7,69.3,84.8,1,0,1
699,Male,Hispanic,33,Masters,15.3,58.9,42.2,2,0,0
700,Male,Caucasian,30,Bachelors,10.2,67.3,71.1,3,0,1
701,Male,Hispanic,29,PhD,6.7,76.1,62.3,2,0,0
702,Male,Caucasian,33,Masters,11.9,80.8,68.2,3,0,0
703,Male,Caucasian,34,Bachelors,12.2,77.2,65.7,3,0,1
704,Female,Asian,39,Masters,19.1,51.7,45.9,2,1,1
705,Male,Caucasian,33,Bachelors,12.1,88.9,58.1,3,0,0
706,Male,Caucasian,28,Masters,5.6,99.7,88.5,1,0,0
707,Female,Hispanic,29,PhD,8.0,63.1,62.9,1,0,0
708,Female,Hispanic,22,Masters,2.1,86.2,72.8,3,1,1
709,Male,Caucasian,42,Bachelors,18.7,85.8,85.3,3,0,0
710,Male,Asian,27,Masters,6.7,98.8,88.8,2,0,1
711,Female,Asian,37,Bachelors,12.4,68.8,63.6,2,0,0
712,Female,Caucasian,33,Bachelors,14.5,69.0,100.0,2,1,0
713,Female,Other,33,PhD,13.2,73.7,81.8,3,1,0
714,Female,Asian,30,Bachelors,12.7,57.1,89.7,3,0,0
715,Female,Caucasian,26,Bachelors,2.4,72.5,63.9,2,1,0
716,Male,Caucasian,25,Bachelors,6.6,91.8,82.5,1,1,0
717,Male,Hispanic,42,PhD,23.2,80.7,58.5,2,0,0
718,Male,Other,32,PhD,10.6,69.6,63.3,1,0,1
719,Male,Caucasian,38,Bachelors,16.1,77.1,64.4,3,0,0
720,Female,Caucasian,40,Bachelors,16.5,77.0,100.0,1,1,0
721,Male,Asian,28,Masters,3.9,79.4,64.4,2,0,1
722,Male,Caucasian,34,Bachelors,11.3,84.3,72.6,3,0,0
723,Male,Caucasian,31,PhD,7.1,78.9,55.0,2,0,1
724,Female,Hispanic,23,PhD,5.7,52.0,64.0,3,1,0
725,Male,Hispanic,30,Masters,5.5,61.4,52.0,1,0,0
726,Male,Hispanic,35,Bachelors,14.3,76.0,81.8,2,0,1
727,Male,Asian,28,Masters,8.0,80.8,52.0,3,0,1
728,Male,Caucasian,29,PhD,8.8,83.6,73.5,3,0,0
729,Male,Hispanic,30,Bachelors,10.0,61.2,40.5,2,0,0
730,Male,Caucasian,45,Masters,26.2,72.5,63.0,1,0,1
731,Male,Caucasian,21,Bachelors,0.0,59.2,58.1,1,0,0
732,Male,Hispanic,34,PhD,13.2,51.9,50.4,3,0,0
733,Male,Asian,29,Masters,7.3,71.1,62.1,2,0,1
734,Male,Hispanic,27,Bachelors,9.0,87.7,88.9,1,0,0
735,Male,Caucasian,29,Bachelors,12.8,75.8,96.8,2,0,0
736,Female,African_American,35,Bachelors,11.3,87.5,81.2,2,0,0
737,Male,Asian,36,Bachelors,10.3,67.9,56.0,1,0,0
738,Male,Asian,32,PhD,12.3,70.4,68.5,3,0,1
739,Male,African_American,38,Bachelors,19.5,57.1,56.2,2,0,0
740,Male,Caucasian,39,PhD,22.5,70.0,78.2,1,0,0
741,Male,Asian,36,Bachelors,16.7,54.5,62.4,3,0,1
742,Male,Asian,27,Masters,9.2,49.9,37.5,3,0,0
743,Female,Hispanic,34,PhD,16.8,47.5,68.3,3,0,0
744,Male,Hispanic,34,Masters,16.4,71.1,79.7,3,0,0
745,Male,Asian,26,Masters,7.0,60.4,80.2,3,0,0
746,Male,Caucasian,21,PhD,0.0,68.0,60.2,1,0,0
747,Male,Caucasian,21,Masters,0.0,79.8,76.5,3,0,1
748,Male,African_American,31,Masters,10.7,49.9,42.2,2,0,0
749,Female,African_American,33,Bachelors,11.8,63.8,63.5,1,1,0
750,Female,African_American,23,Bachelors,1.9,73.7,74.3,1,0,0
751,Male,Caucasian,38,Bachelors,20.6,86.6,69.0,1,0,0
752,Male,Caucasian,32,Masters,9.3,81.2,77.8,2,0,1
753,Male,Asian,40,Masters,20.8,69.3,69.1,3,0,0
754,Male,Asian,33,Masters,12.7,61.9,57.6,1,0,0
755,Female,Caucasian,24,PhD,1.0,66.1,82.1,3,0,0
756,Male,Asian,34,Bachelors,10.5,91.5,76.5,3,0,0
757,Male,Caucasian,35,PhD,10.1,78.0,73.5,1,0,1
758,Female,Caucasian,27,Bachelors,7.1,65.8,47.6,3,0,0
759,Male,Caucasian,22,Bachelors,0.9,81.8,80.2,1,0,0
760,Male,Caucasian,32,Masters,9.1,75.1,64.6,1,0,0
761,Female,Caucasian,24,Bachelors,0.0,70.1,79.0,2,0,0
762,Male,African_American,38,Masters,18.0,66.8,50.0,3,0,0
763,Male,Asian,28,Masters,6.6,64.6,69.7,1,0,0
764,Male,African_American,42,Masters,19.4,82.9,48.4,2,1,0
765,Female,Caucasian,21,Bachelors,0.0,41.8,59.4,2,0,0
766,Male,Caucasian,32,Bachelors,10.5,80.7,71.3,2,0,1
767,Male,Caucasian,40,Bachelors,20.1,68.3,71.4,3,0,0
768,Male,Asian,25,Bachelors,3.2,45.2,46.7,2,0,0
769,Male,Caucasian,30,Bachelors,6.3,61.8,51.6,3,1,0
770,Male,Asian,28,Bachelors,6.9,69.5,62.0,2,0,0
771,Male,Hispanic,27,Masters,8.4,71.3,70.5,1,0,1
772,Male,Hispanic,33,PhD,12.1,79.6,79.7,2,0,1
773,Male,Caucasian,23,Masters,2.2,85.0,79.4,1,0,1
774,Female,Caucasian,30,Bachelors,8.3,47.1,43.7,3,0,0
775,Male,Caucasian,34,Bachelors,11.0,79.4,94.7,1,0,1
776,Female,Caucasian,30,Bachelors,6.9,76.7,75.2,2,0,0
777,Male,Asian,24,Bachelors,0.0,72.8,61.6,3,0,0
778,Male,Caucasian,38,Bachelors,19.7,81.0,78.6,3,0,1
779,Female,Asian,36,PhD,16.1,37.6,52.8,2,1,0
780,Female,Caucasian,24,Masters,3.2,54.3,56.8,3,0,0
781,Male,Other,23,Bachelors,2.7,87.8,73.8,3,0,0
